0,Cluster
20171223-22:20:1:186|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:57:463|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:51:470|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:31:458|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:25:456|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:17:472|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:42:460|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:40:475|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:15:464|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:53:0:453|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:52:57:456|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-22:20:0:688|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-22:20:0:177|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-22:19:59:681|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-22:19:59:178|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:37:16:460|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:37:14:456|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:50:48:722|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:46:14:462|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:46:7:467|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:42:39:225|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-22:19:58:517|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:40:14:462|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-23:40:10:472|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171224-0:28:25:461|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=0,7
20171223-22:15:30:641|Step_ExtSDM|30002312|calculateAltitudeWithCache totalAltitude=240,7
20171223-22:15:29:962|Step_StandReportReceiver|30002312|REPORT : 7008 5003 150111 240,8
20171223-22:15:35:23|Step_StandReportReceiver|30002312|REPORT : 7017 5010 150304 240,8
20171223-23:7:50:266|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:15:31:160|Step_StandReportReceiver|30002312|REPORT : 7011 5005 150175 240,8
20171223-23:7:51:224|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:15:35:112|Step_StandReportReceiver|30002312|REPORT : 7017 5010 150304 240,8
20171223-22:15:36:157|Step_StandReportReceiver|30002312|REPORT : 7019 5011 150346 240,8
20171223-22:15:35:421|Step_StandReportReceiver|30002312|REPORT : 7018 5010 150325 240,8
20171223-22:15:38:164|Step_StandReportReceiver|30002312|REPORT : 7022 5013 150411 240,8
20171223-22:15:38:669|Step_StandReportReceiver|30002312|REPORT : 7023 5014 150432 240,8
20171223-22:15:36:673|Step_StandReportReceiver|30002312|REPORT : 7020 5012 150368 240,8
20171223-22:15:37:671|Step_StandReportReceiver|30002312|REPORT : 7021 5012 150389 240,8
20171223-22:15:39:156|Step_StandReportReceiver|30002312|REPORT : 7024 5015 150454 240,8
20171223-22:15:39:669|Step_StandReportReceiver|30002312|REPORT : 7025 5015 150475 240,8
20171223-22:15:41:153|Step_StandReportReceiver|30002312|REPORT : 7027 5017 150518 240,8
20171223-22:15:40:676|Step_StandReportReceiver|30002312|REPORT : 7026 5016 150496 240,8
20171223-22:15:44:170|Step_StandReportReceiver|30002312|REPORT : 7032 5020 150625 240,8
20171223-22:15:45:164|Step_StandReportReceiver|30002312|REPORT : 7033 5021 150646 240,8
20171223-22:15:41:672|Step_StandReportReceiver|30002312|REPORT : 7028 5017 150539 240,8
20171223-23:7:6:145|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-23:14:42:933|Step_StandReportReceiver|30002312|REPORT : 7191 5134 154031 240,8
20171223-22:15:42:165|Step_StandReportReceiver|30002312|REPORT : 7029 5018 150561 240,8
20171223-22:15:43:164|Step_StandReportReceiver|30002312|REPORT : 7030 5019 150582 240,8
20171223-22:15:43:679|Step_StandReportReceiver|30002312|REPORT : 7031 5020 150604 240,8
20171223-23:14:43:434|Step_StandReportReceiver|30002312|REPORT : 7192 5135 154052 240,8
20171223-23:14:43:938|Step_StandReportReceiver|30002312|REPORT : 7193 5135 154074 240,8
20171223-22:15:45:659|Step_StandReportReceiver|30002312|REPORT : 7034 5022 150668 240,8
20171223-22:55:55:748|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-23:14:44:437|Step_StandReportReceiver|30002312|REPORT : 7196 5137 154138 240,8
20171223-22:51:37:307|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:15:46:164|Step_StandReportReceiver|30002312|REPORT : 7035 5022 150689 240,8
20171223-22:52:45:498|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:15:54:661|Step_StandReportReceiver|30002312|REPORT : 7048 5032 150968 240,8
20171223-23:14:45:924|Step_StandReportReceiver|30002312|REPORT : 7202 5142 154266 240,8
20171223-22:15:46:684|Step_StandReportReceiver|30002312|REPORT : 7036 5023 150711 240,8
20171223-22:15:47:661|Step_StandReportReceiver|30002312|REPORT : 7037 5024 150732 240,8
20171223-22:15:48:174|Step_StandReportReceiver|30002312|REPORT : 7038 5025 150753 240,8
20171223-22:15:48:679|Step_StandReportReceiver|30002312|REPORT : 7039 5025 150775 240,8
20171223-22:15:49:676|Step_StandReportReceiver|30002312|REPORT : 7040 5026 150796 240,8
20171223-22:53:1:227|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-23:14:44:954|Step_StandReportReceiver|30002312|REPORT : 7198 5139 154181 240,8
20171223-23:14:45:438|Step_StandReportReceiver|30002312|REPORT : 7200 5140 154223 240,8
20171223-22:53:12:737|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:15:50:182|Step_StandReportReceiver|30002312|REPORT : 7041 5027 150818 240,8
20171223-22:15:51:181|Step_StandReportReceiver|30002312|REPORT : 7042 5027 150839 240,8
20171223-22:15:52:183|Step_StandReportReceiver|30002312|REPORT : 7044 5029 150882 240,8
20171223-22:15:52:674|Step_StandReportReceiver|30002312|REPORT : 7045 5030 150903 240,8
20171223-22:15:53:675|Step_StandReportReceiver|30002312|REPORT : 7047 5031 150946 240,8
20171223-22:15:56:170|Step_StandReportReceiver|30002312|REPORT : 7052 5035 151053 240,8
20171223-22:15:58:175|Step_StandReportReceiver|30002312|REPORT : 7053 5035 151075 240,8
20171223-23:14:46:445|Step_StandReportReceiver|30002312|REPORT : 7205 5144 154331 240,8
20171223-22:19:58:519|Step_StandReportReceiver|30002312|REPORT : 7163 5114 153431 240,8
20171223-22:19:59:182|Step_StandReportReceiver|30002312|REPORT : 7165 5115 153474 240,8
20171223-22:19:59:682|Step_StandReportReceiver|30002312|REPORT : 7167 5117 153517 240,8
20171223-22:20:0:179|Step_StandReportReceiver|30002312|REPORT : 7170 5119 153581 240,8
20171223-22:15:55:660|Step_StandReportReceiver|30002312|REPORT : 7050 5033 151011 240,8
20171223-23:14:46:933|Step_StandReportReceiver|30002312|REPORT : 7208 5146 154395 240,8
20171223-23:14:47:441|Step_StandReportReceiver|30002312|REPORT : 7211 5148 154459 240,8
20171223-22:16:0:162|Step_StandReportReceiver|30002312|REPORT : 7054 5036 151096 240,8
20171223-22:17:20:675|Step_StandReportReceiver|30002312|REPORT : 7056 5037 151139 240,8
20171223-23:14:48:422|Step_StandReportReceiver|30002312|REPORT : 7212 5149 154481 240,8
20171223-22:17:21:668|Step_StandReportReceiver|30002312|REPORT : 7060 5040 151225 240,8
20171223-22:17:22:665|Step_StandReportReceiver|30002312|REPORT : 7064 5043 151310 240,8
20171223-22:17:22:170|Step_StandReportReceiver|30002312|REPORT : 7062 5042 151268 240,8
20171223-23:17:42:5|Step_StandReportReceiver|30002312|REPORT : 7214 5150 154523 240,8
20171223-22:30:24:46|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:17:23:165|Step_StandReportReceiver|30002312|REPORT : 7066 5045 151353 240,8
20171223-23:14:48:937|Step_StandReportReceiver|30002312|REPORT : 7214 5150 154523 240,8
20171223-22:39:25:314|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:17:24:167|Step_StandReportReceiver|30002312|REPORT : 7070 5047 151439 240,8
20171223-22:17:24:668|Step_StandReportReceiver|30002312|REPORT : 7071 5048 151460 240,8
20171223-22:17:25:163|Step_StandReportReceiver|30002312|REPORT : 7074 5050 151525 240,8
20171223-22:17:45:169|Step_StandReportReceiver|30002312|REPORT : 7075 5051 151546 240,8
20171223-22:33:46:315|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:17:21:165|Step_StandReportReceiver|30002312|REPORT : 7058 5039 151182 240,8
20171224-0:0:0:236|Step_StandReportReceiver|30002312|REPORT : 0 0 0 0,8
20171223-22:17:45:674|Step_StandReportReceiver|30002312|REPORT : 7077 5052 151589 240,8
20171223-22:17:46:170|Step_StandReportReceiver|30002312|REPORT : 7079 5054 151632 240,8
20171223-22:17:46:662|Step_StandReportReceiver|30002312|REPORT : 7081 5055 151675 240,8
20171223-22:17:23:668|Step_StandReportReceiver|30002312|REPORT : 7068 5046 151396 240,8
20171223-23:17:41:5|Step_StandReportReceiver|30002312|REPORT : 7214 5150 154523 240,8
20171223-22:31:59:656|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:17:48:164|Step_StandReportReceiver|30002312|REPORT : 7086 5059 151782 240,8
20171223-22:17:48:661|Step_StandReportReceiver|30002312|REPORT : 7088 5060 151824 240,8
20171223-22:17:49:166|Step_StandReportReceiver|30002312|REPORT : 7090 5062 151867 240,8
20171223-22:17:49:664|Step_StandReportReceiver|30002312|REPORT : 7092 5063 151910 240,8
20171223-22:17:50:160|Step_StandReportReceiver|30002312|REPORT : 7094 5065 151953 240,8
20171223-22:17:47:166|Step_StandReportReceiver|30002312|REPORT : 7083 5057 151717 240,8
20171223-22:17:47:662|Step_StandReportReceiver|30002312|REPORT : 7084 5057 151739 240,8
20171223-22:17:50:661|Step_StandReportReceiver|30002312|REPORT : 7095 5065 151974 240,8
20171223-22:17:51:165|Step_StandReportReceiver|30002312|REPORT : 7097 5067 152017 240,8
20171223-22:17:51:681|Step_StandReportReceiver|30002312|REPORT : 7099 5068 152060 240,8
20171223-22:17:52:169|Step_StandReportReceiver|30002312|REPORT : 7101 5070 152103 240,8
20171223-22:17:53:169|Step_StandReportReceiver|30002312|REPORT : 7102 5070 152124 240,8
20171223-22:17:54:176|Step_StandReportReceiver|30002312|REPORT : 7103 5071 152146 240,8
20171223-22:17:55:169|Step_StandReportReceiver|30002312|REPORT : 7104 5072 152167 240,8
20171223-22:20:5:675|Step_StandReportReceiver|30002312|REPORT : 7187 5131 153945 240,8
20171223-22:20:7:690|Step_StandReportReceiver|30002312|REPORT : 7188 5132 153966 240,8
20171223-22:17:55:664|Step_StandReportReceiver|30002312|REPORT : 7105 5072 152189 240,8
20171223-22:17:56:678|Step_StandReportReceiver|30002312|REPORT : 7106 5073 152210 240,8
20171223-22:17:57:662|Step_StandReportReceiver|30002312|REPORT : 7107 5074 152231 240,8
20171223-22:17:58:167|Step_StandReportReceiver|30002312|REPORT : 7109 5075 152274 240,8
20171223-22:18:0:172|Step_StandReportReceiver|30002312|REPORT : 7111 5077 152317 240,8
20171223-22:18:1:664|Step_StandReportReceiver|30002312|REPORT : 7112 5077 152339 240,8
20171223-22:20:8:185|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:24:22:215|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:18:5:684|Step_StandReportReceiver|30002312|REPORT : 7114 5079 152381 240,8
20171223-22:19:8:167|Step_StandReportReceiver|30002312|REPORT : 7117 5081 152446 240,8
20171223-22:19:8:686|Step_StandReportReceiver|30002312|REPORT : 7122 5085 152553 240,8
20171223-22:19:9:169|Step_StandReportReceiver|30002312|REPORT : 7124 5086 152596 240,8
20171223-22:20:4:193|Step_StandReportReceiver|30002312|REPORT : 7185 5130 153902 240,8
20171223-22:20:4:680|Step_StandReportReceiver|30002312|REPORT : 7186 5130 153924 240,8
20171223-22:19:9:671|Step_StandReportReceiver|30002312|REPORT : 7126 5087 152638 240,8
20171223-22:19:10:165|Step_StandReportReceiver|30002312|REPORT : 7128 5089 152681 240,8
20171223-22:20:0:693|Step_StandReportReceiver|30002312|REPORT : 7173 5121 153645 240,8
20171223-22:20:1:186|Step_StandReportReceiver|30002312|REPORT : 7174 5122 153667 240,8
20171223-22:20:1:692|Step_StandReportReceiver|30002312|REPORT : 7176 5123 153709 240,8
20171223-22:20:2:179|Step_StandReportReceiver|30002312|REPORT : 7179 5125 153774 240,8
20171223-22:20:2:695|Step_StandReportReceiver|30002312|REPORT : 7181 5127 153817 240,8
20171223-22:20:3:180|Step_StandReportReceiver|30002312|REPORT : 7183 5128 153859 240,8
20171223-22:19:11:661|Step_StandReportReceiver|30002312|REPORT : 7135 5094 152831 240,8
20171223-22:19:12:167|Step_StandReportReceiver|30002312|REPORT : 7139 5097 152917 240,8
20171223-22:19:10:664|Step_StandReportReceiver|30002312|REPORT : 7130 5090 152724 240,8
20171223-22:19:11:164|Step_StandReportReceiver|30002312|REPORT : 7132 5092 152767 240,8
20171223-22:19:12:663|Step_StandReportReceiver|30002312|REPORT : 7140 5097 152938 240,8
20171223-22:18:2:662|Step_StandReportReceiver|30002312|REPORT : 7113 5078 152360 240,8
20171223-22:19:57:796|Step_StandReportReceiver|30002312|REPORT : 7160 5112 153367 240,8
20171223-22:19:14:688|Step_StandReportReceiver|30002312|REPORT : 7154 5107 153238 240,8
20171223-23:8:9:233|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-23:14:24:409|Step_StandReportReceiver|30002312|REPORT : 7189 5132 153988 240,8
20171223-22:15:30:642|Step_StandReportReceiver|30002312|REPORT : 7009 5004 150132 240,8
20171223-22:15:29:649|Step_StandReportReceiver|30002312|REPORT : 7007 5002 150089 240,8
20171223-22:15:32:163|Step_StandReportReceiver|30002312|REPORT : 7012 5006 150197 240,8
20171223-22:15:32:659|Step_StandReportReceiver|30002312|REPORT : 7013 5007 150218 240,8
20171223-22:15:33:149|Step_StandReportReceiver|30002312|REPORT : 7014 5007 150239 240,8
20171223-22:15:33:663|Step_StandReportReceiver|30002312|REPORT : 7015 5008 150261 240,8
20171223-22:15:35:23|Step_ScreenUtil|30002312|isScreenOn true,9
"20171223-22:15:35:23|Step_StandReportReceiver|30002312|screen status unknown,think screen on",10
20171224-1:2:35:789|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:14:2:860|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:13:47:8|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:12:28:131|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:11:38:10|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:10:37:857|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:31:52:120|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:30:0:165|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:37:0:167|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:28:0:83|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:12:0:138|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:13:0:151|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:33:0:134|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:34:0:84|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:35:0:131|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:36:0:147|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:26:0:114|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:32:41:114|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:25:0:132|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:24:0:114|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:23:0:141|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:22:0:135|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:21:0:131|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:27:0:140|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:20:0:128|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:41:0:155|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:42:0:134|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:54:0:148|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:31:0:123|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:32:0:140|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:55:0:146|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:19:0:137|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:14:0:160|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:29:0:116|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:28:0:124|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:27:0:143|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:26:0:140|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:25:0:122|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:24:0:103|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:7:6:309|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:11:0:122|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:6:7:350|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:5:7:189|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:3:16:894|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:2:31:995|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:17:0:126|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:16:0:149|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:15:0:147|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:19:0:138|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:24:22:344|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:23:41:831|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:22:37:638|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:22:0:118|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:21:0:125|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:20:0:112|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:23:50:452|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:18:0:134|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:30:12:959|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:29:8:492|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:28:38:344|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:19:0:120|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:25:0:162|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:18:0:115|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:56:0:148|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:39:0:132|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:7:0:125|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:45:0:94|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:44:0:47|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:43:0:96|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:42:0:137|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:20:0:130|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:31:0:136|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:46:0:137|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:55:0:140|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:10:0:183|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:56:0:140|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:57:46:409|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:59:36:579|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:59:0:135|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:0:0:215|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:45:0:128|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:44:0:163|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:43:0:139|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:58:0:117|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:57:0:132|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:54:0:118|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:53:1:325|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:50:0:142|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:51:0:128|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:8:0:141|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:9:0:135|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:47:0:156|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:48:0:156|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:49:0:142|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:1:5:778|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:52:0:146|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:1:0:154|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:38:0:131|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:52:0:154|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:51:0:123|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:38:31:368|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:2:0:169|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:17:0:123|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:40:0:134|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:50:0:130|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:49:0:139|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:48:0:132|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:47:0:157|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:32:0:95|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-23:17:41:344|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:16:0:119|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:39:14:288|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:33:0:103|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171223-22:46:0:142|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:3:0:124|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:4:0:136|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
20171224-0:5:0:128|Step_LSC|30002312|processHandleBroadcastAction action:android.intent.action.TIME_TICK,11
